language_group,manual_review_flag,manual_review_cues,manual_review_fields,id,node_id,name,full_name,html_url,description,language,stargazers_count,watchers_count,forks_count,open_issues_count,archived,fork,has_issues,private,created_at,updated_at,pushed_at,default_branch,owner_login,owner_type,license_spdx_id,source_file,source_record_index
TypeScript,False,,,774650660,R_kgDOLiw7JA,hydra,hydralauncher/hydra,https://github.com/hydralauncher/hydra,Hydra Launcher is an open-source gaming platform created to be the single tool that you need,TypeScript,15573,15573,3887,92,False,False,True,False,2024-03-19T23:24:25Z,2026-04-28T12:51:31Z,2026-04-28T12:51:25Z,main,hydralauncher,Organization,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,436
TypeScript,False,,,56352157,MDEwOlJlcG9zaXRvcnk1NjM1MjE1Nw==,reactotron,infinitered/reactotron,https://github.com/infinitered/reactotron,"A desktop app for inspecting your React JS and React Native projects. macOS, Linux, and Windows.",TypeScript,15540,15540,968,154,False,False,True,False,2016-04-15T21:58:32Z,2026-04-28T13:55:23Z,2026-04-27T21:37:56Z,master,infinitered,Organization,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,437
TypeScript,False,,,111241370,MDEwOlJlcG9zaXRvcnkxMTEyNDEzNzA=,capacitor,ionic-team/capacitor,https://github.com/ionic-team/capacitor,"Build cross-platform Native Progressive Web Apps for iOS, Android, and the Web ⚡️",TypeScript,15539,15539,1173,114,False,False,True,False,2017-11-18T21:38:09Z,2026-04-28T16:25:59Z,2026-04-28T16:28:00Z,main,ionic-team,Organization,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,438
TypeScript,False,,,709027512,R_kgDOKkLmuA,maxun,getmaxun/maxun,https://github.com/getmaxun/maxun,"🔥 The open-source no-code platform for web scraping, crawling, search and AI data extraction • Turn websites into structured APIs in minutes 🔥 ",TypeScript,15534,15534,1276,102,False,False,True,False,2023-10-23T21:40:19Z,2026-04-28T18:41:49Z,2026-04-28T17:15:34Z,develop,getmaxun,Organization,AGPL-3.0,data\raw\candidate_repos\typescript_candidates_raw.json,439
TypeScript,False,,,903700733,R_kgDONd1g_Q,gitdiagram,ahmedkhaleel2004/gitdiagram,https://github.com/ahmedkhaleel2004/gitdiagram,"Free, simple, fast interactive diagrams for any GitHub repository",TypeScript,15510,15510,1191,29,False,False,True,False,2024-12-15T10:32:03Z,2026-04-28T18:48:54Z,2026-04-28T03:01:04Z,main,ahmedkhaleel2004,User,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,440
TypeScript,False,,,188438191,MDEwOlJlcG9zaXRvcnkxODg0MzgxOTE=,lightweight-charts,tradingview/lightweight-charts,https://github.com/tradingview/lightweight-charts,Performant financial charts built with HTML5 canvas,TypeScript,15391,15391,2362,125,False,False,True,False,2019-05-24T14:41:49Z,2026-04-28T18:51:43Z,2026-04-24T15:30:46Z,master,tradingview,Organization,Apache-2.0,data\raw\candidate_repos\typescript_candidates_raw.json,441
TypeScript,False,,,67753070,MDEwOlJlcG9zaXRvcnk2Nzc1MzA3MA==,vercel,vercel/vercel,https://github.com/vercel/vercel,Develop. Preview. Ship.,TypeScript,15387,15387,3545,657,False,False,True,False,2016-09-09T01:12:08Z,2026-04-28T18:27:39Z,2026-04-28T18:37:44Z,main,vercel,Organization,Apache-2.0,data\raw\candidate_repos\typescript_candidates_raw.json,442
TypeScript,False,,,929845,MDEwOlJlcG9zaXRvcnk5Mjk4NDU=,sass,sass/sass,https://github.com/sass/sass,Sass makes CSS fun!,TypeScript,15377,15377,2228,119,False,False,True,False,2010-09-22T06:16:55Z,2026-04-27T09:16:28Z,2026-04-27T01:23:25Z,main,sass,Organization,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,443
TypeScript,False,,,525683737,R_kgDOH1VMGQ,apitable,apitable/apitable,https://github.com/apitable/apitable,"🚀🎉📚 APITable, an API-oriented low-code platform for building collaborative apps and better than all other Airtable open-source alternatives. ",TypeScript,15324,15324,1394,301,False,False,True,False,2022-08-17T07:25:40Z,2026-04-28T06:55:31Z,2025-10-30T03:34:31Z,develop,apitable,Organization,AGPL-3.0,data\raw\candidate_repos\typescript_candidates_raw.json,444
TypeScript,False,,,1203139,MDEwOlJlcG9zaXRvcnkxMjAzMTM5,uuid,uuidjs/uuid,https://github.com/uuidjs/uuid,Generate RFC-compliant UUIDs in JavaScript,TypeScript,15265,15265,953,2,False,False,True,False,2010-12-28T14:59:11Z,2026-04-28T16:10:26Z,2026-04-28T16:10:23Z,main,uuidjs,Organization,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,445
TypeScript,False,,,28407613,MDEwOlJlcG9zaXRvcnkyODQwNzYxMw==,ag-grid,ag-grid/ag-grid,https://github.com/ag-grid/ag-grid,The best JavaScript Data Table for building Enterprise Applications. Supports React / Angular / Vue / Plain JavaScript.,TypeScript,15264,15264,2068,131,False,False,True,False,2014-12-23T16:20:14Z,2026-04-28T17:24:25Z,2026-04-28T17:42:14Z,latest,ag-grid,Organization,NOASSERTION,data\raw\candidate_repos\typescript_candidates_raw.json,446
TypeScript,False,,,2609642,MDEwOlJlcG9zaXRvcnkyNjA5NjQy,feathers,feathersjs/feathers,https://github.com/feathersjs/feathers,The API and real-time application framework,TypeScript,15250,15250,795,125,False,False,True,False,2011-10-19T22:45:16Z,2026-04-24T17:19:14Z,2026-04-02T04:47:56Z,dove,feathersjs,Organization,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,447
TypeScript,False,,,33293613,MDEwOlJlcG9zaXRvcnkzMzI5MzYxMw==,ioredis,redis/ioredis,https://github.com/redis/ioredis,"🚀 A robust, performance-focused, and full-featured Redis client for Node.js.",TypeScript,15250,15250,1227,282,False,False,True,False,2015-04-02T06:42:46Z,2026-04-28T18:06:39Z,2026-04-27T14:43:10Z,main,redis,Organization,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,448
TypeScript,False,,,812077621,R_kgDOMGdSNQ,data-formulator,microsoft/data-formulator,https://github.com/microsoft/data-formulator,🪄 Create rich visualizations with AI ,TypeScript,15245,15245,1398,69,False,False,True,False,2024-06-07T23:01:51Z,2026-04-28T13:53:27Z,2026-04-28T18:53:01Z,main,microsoft,Organization,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,449
TypeScript,False,,,759893102,R_kgDOLUsMbg,pglite,electric-sql/pglite,https://github.com/electric-sql/pglite,"Embeddable Postgres with real-time, reactive bindings.",TypeScript,15137,15137,384,153,False,False,True,False,2024-02-19T14:37:38Z,2026-04-28T18:52:01Z,2026-04-27T10:59:11Z,main,electric-sql,Organization,Apache-2.0,data\raw\candidate_repos\typescript_candidates_raw.json,450
TypeScript,False,,,46041284,MDEwOlJlcG9zaXRvcnk0NjA0MTI4NA==,Vim,VSCodeVim/Vim,https://github.com/VSCodeVim/Vim,:star: Vim for Visual Studio Code,TypeScript,15130,15130,1454,1878,False,False,True,False,2015-11-12T09:02:23Z,2026-04-28T18:56:04Z,2026-04-27T18:54:19Z,master,VSCodeVim,Organization,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,451
TypeScript,False,,,60374819,MDEwOlJlcG9zaXRvcnk2MDM3NDgxOQ==,jupyterlab,jupyterlab/jupyterlab,https://github.com/jupyterlab/jupyterlab,JupyterLab computational environment.,TypeScript,15113,15113,3971,2628,False,False,True,False,2016-06-03T20:09:17Z,2026-04-28T15:58:18Z,2026-04-28T15:57:21Z,main,jupyterlab,Organization,NOASSERTION,data\raw\candidate_repos\typescript_candidates_raw.json,452
TypeScript,False,,,128636610,MDEwOlJlcG9zaXRvcnkxMjg2MzY2MTA=,zigbee2mqtt,Koenkk/zigbee2mqtt,https://github.com/Koenkk/zigbee2mqtt,"Zigbee 🐝 to MQTT bridge 🌉, get rid of your proprietary Zigbee bridges 🔨",TypeScript,15073,15073,1933,551,False,False,True,False,2018-04-08T12:01:34Z,2026-04-28T14:03:03Z,2026-04-27T19:16:27Z,master,Koenkk,User,GPL-3.0,data\raw\candidate_repos\typescript_candidates_raw.json,453
TypeScript,False,,,208362715,MDEwOlJlcG9zaXRvcnkyMDgzNjI3MTU=,react-spectrum,adobe/react-spectrum,https://github.com/adobe/react-spectrum,"A collection of libraries and tools that help you build adaptive, accessible, and robust user experiences.",TypeScript,15037,15037,1414,579,False,False,True,False,2019-09-13T23:32:51Z,2026-04-28T19:03:56Z,2026-04-28T18:58:28Z,main,adobe,Organization,Apache-2.0,data\raw\candidate_repos\typescript_candidates_raw.json,454
TypeScript,False,,,771350543,R_kgDOLfngDw,WrenAI,Canner/WrenAI,https://github.com/Canner/WrenAI,"Open-source text-to-SQL and text-to-chart GenBI agent with a semantic layer. Ask your database questions in natural language — get accurate SQL, charts, and BI insights. Supports 12+ data sources (PostgreSQL, BigQuery, Snowflake, etc.) and any LLM (OpenAI, Claude, Gemini, Ollama).",TypeScript,15033,15033,1689,311,False,False,True,False,2024-03-13T06:18:20Z,2026-04-28T16:23:36Z,2026-04-27T14:00:49Z,main,Canner,Organization,AGPL-3.0,data\raw\candidate_repos\typescript_candidates_raw.json,455
TypeScript,False,,,445599288,R_kgDOGo9OOA,faker,faker-js/faker,https://github.com/faker-js/faker,Generate massive amounts of fake data in the browser and node.js,TypeScript,15028,15028,1055,107,False,False,True,False,2022-01-07T17:22:27Z,2026-04-28T14:49:20Z,2026-04-27T17:00:18Z,next,faker-js,Organization,NOASSERTION,data\raw\candidate_repos\typescript_candidates_raw.json,456
TypeScript,False,,,108221729,MDEwOlJlcG9zaXRvcnkxMDgyMjE3Mjk=,caprover,caprover/caprover,https://github.com/caprover/caprover,Scalable PaaS (automated Docker+nginx) - aka Heroku on Steroids,TypeScript,14993,14993,977,178,False,False,True,False,2017-10-25T05:00:43Z,2026-04-27T16:43:26Z,2026-04-12T23:26:15Z,master,caprover,Organization,NOASSERTION,data\raw\candidate_repos\typescript_candidates_raw.json,457
TypeScript,False,,,266582853,MDEwOlJlcG9zaXRvcnkyNjY1ODI4NTM=,ts-pattern,gvergnaud/ts-pattern,https://github.com/gvergnaud/ts-pattern,"🎨 The exhaustive Pattern Matching library for TypeScript, with smart type inference.",TypeScript,14962,14962,163,67,False,False,True,False,2020-05-24T16:41:02Z,2026-04-28T07:11:10Z,2026-04-24T23:32:29Z,main,gvergnaud,User,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,458
TypeScript,False,,,13030144,MDEwOlJlcG9zaXRvcnkxMzAzMDE0NA==,ScrollMagic,janpaepke/ScrollMagic,https://github.com/janpaepke/ScrollMagic,The javascript library for magical scroll interactions.,TypeScript,14947,14947,2133,4,False,False,True,False,2013-09-23T08:08:53Z,2026-04-28T13:19:45Z,2026-04-10T03:25:19Z,main,janpaepke,User,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,459
TypeScript,False,,,194027578,MDEwOlJlcG9zaXRvcnkxOTQwMjc1Nzg=,hooks,alibaba/hooks,https://github.com/alibaba/hooks,A high-quality & reliable React Hooks library.   https://alibaba.github.io/hooks/,TypeScript,14946,14946,2798,248,False,False,True,False,2019-06-27T05:20:06Z,2026-04-28T16:51:51Z,2026-04-28T16:53:43Z,master,alibaba,Organization,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,460
TypeScript,False,,,18193978,MDEwOlJlcG9zaXRvcnkxODE5Mzk3OA==,got,sindresorhus/got,https://github.com/sindresorhus/got,🌐 Human-friendly and powerful HTTP request library for Node.js,TypeScript,14898,14898,983,0,False,False,True,False,2014-03-27T22:40:49Z,2026-04-28T18:16:34Z,2026-04-21T07:54:04Z,main,sindresorhus,User,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,461
TypeScript,False,,,89012427,MDEwOlJlcG9zaXRvcnk4OTAxMjQyNw==,react-sketchapp,airbnb/react-sketchapp,https://github.com/airbnb/react-sketchapp,render React components to Sketch ⚛️💎,TypeScript,14886,14886,802,35,False,False,True,False,2017-04-21T18:27:39Z,2026-04-28T13:00:11Z,2025-11-06T00:54:06Z,master,airbnb,Organization,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,462
TypeScript,False,,,679280065,R_kgDOKHz9wQ,scalar,scalar/scalar,https://github.com/scalar/scalar,Scalar is an open-source API platform:　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　🌐 Modern REST API Client　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　📖 Beautiful API References　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　✨ 1st-Class OpenAPI/Swagger Support,TypeScript,14871,14871,823,96,False,False,True,False,2023-08-16T13:42:32Z,2026-04-28T18:00:41Z,2026-04-28T18:47:35Z,main,scalar,Organization,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,463
TypeScript,False,,,51658450,MDEwOlJlcG9zaXRvcnk1MTY1ODQ1MA==,brain.js,BrainJS/brain.js,https://github.com/BrainJS/brain.js,🤖 GPU accelerated Neural networks in JavaScript for Browsers and Node.js,TypeScript,14860,14860,1079,91,False,False,True,False,2016-02-13T18:09:44Z,2026-04-28T07:27:18Z,2024-09-26T21:51:23Z,master,BrainJS,Organization,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,464
TypeScript,False,,,1077819522,R_kgDOQD44gg,editor,pascalorg/editor,https://github.com/pascalorg/editor,Create and share 3D architectural projects.,TypeScript,14738,14738,1880,36,False,False,True,False,2025-10-16T19:35:06Z,2026-04-28T19:00:38Z,2026-04-28T16:42:08Z,main,pascalorg,Organization,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,466
TypeScript,False,,,19117456,MDEwOlJlcG9zaXRvcnkxOTExNzQ1Ng==,formatjs,formatjs/formatjs,https://github.com/formatjs/formatjs,"The monorepo home to all of the FormatJS related libraries, most notably react-intl.",TypeScript,14706,14706,1385,16,False,False,True,False,2014-04-24T17:28:36Z,2026-04-28T12:09:55Z,2026-04-28T12:23:10Z,main,formatjs,Organization,,data\raw\candidate_repos\typescript_candidates_raw.json,467
TypeScript,False,,,572570113,R_kgDOIiC6AQ,trigger.dev,triggerdotdev/trigger.dev,https://github.com/triggerdotdev/trigger.dev,Trigger.dev – build and deploy fully‑managed AI agents and workflows,TypeScript,14698,14698,1185,287,False,False,True,False,2022-11-30T14:59:07Z,2026-04-28T16:33:07Z,2026-04-28T19:07:31Z,main,triggerdotdev,Organization,Apache-2.0,data\raw\candidate_repos\typescript_candidates_raw.json,468
TypeScript,False,,,35914020,MDEwOlJlcG9zaXRvcnkzNTkxNDAyMA==,ajv,ajv-validator/ajv,https://github.com/ajv-validator/ajv,The fastest JSON schema Validator. Supports JSON Schema draft-04/06/07/2019-09/2020-12 and JSON Type Definition (RFC8927),TypeScript,14690,14690,958,326,False,False,True,False,2015-05-19T23:23:32Z,2026-04-28T07:02:51Z,2026-04-24T13:46:23Z,master,ajv-validator,Organization,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,469
TypeScript,False,,,24993138,MDEwOlJlcG9zaXRvcnkyNDk5MzEzOA==,brotli,google/brotli,https://github.com/google/brotli,Brotli compression format,TypeScript,14674,14674,1338,95,False,False,True,False,2014-10-09T14:35:14Z,2026-04-28T11:21:17Z,2026-04-22T23:46:28Z,master,google,Organization,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,470
TypeScript,False,,,45213667,MDEwOlJlcG9zaXRvcnk0NTIxMzY2Nw==,PeerTube,Chocobozzz/PeerTube,https://github.com/Chocobozzz/PeerTube,ActivityPub-federated video streaming platform using P2P directly in your web browser,TypeScript,14657,14657,1715,682,False,False,True,False,2015-10-29T22:09:42Z,2026-04-28T18:07:57Z,2026-04-28T13:43:39Z,develop,Chocobozzz,User,AGPL-3.0,data\raw\candidate_repos\typescript_candidates_raw.json,471
TypeScript,False,,,73964895,MDEwOlJlcG9zaXRvcnk3Mzk2NDg5NQ==,botpress,botpress/botpress,https://github.com/botpress/botpress,The open-source hub to build & deploy GPT/LLM Agents ⚡️,TypeScript,14656,14656,2250,86,False,False,True,False,2016-11-16T21:57:59Z,2026-04-28T17:25:58Z,2026-04-28T18:57:20Z,master,botpress,Organization,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,472
TypeScript,False,,,17618901,MDEwOlJlcG9zaXRvcnkxNzYxODkwMQ==,Tone.js,Tonejs/Tone.js,https://github.com/Tonejs/Tone.js,A Web Audio framework for making interactive music in the browser.,TypeScript,14617,14617,1049,67,False,False,True,False,2014-03-11T04:56:45Z,2026-04-28T12:48:54Z,2026-04-15T11:09:06Z,dev,Tonejs,Organization,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,473
TypeScript,False,,,24008065,MDEwOlJlcG9zaXRvcnkyNDAwODA2NQ==,jimp,jimp-dev/jimp,https://github.com/jimp-dev/jimp,"An image processing library written entirely in JavaScript for Node, with zero external or native dependencies.",TypeScript,14603,14603,779,176,False,False,True,False,2014-09-13T22:53:45Z,2026-04-28T09:12:31Z,2026-04-07T17:55:29Z,main,jimp-dev,Organization,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,474
TypeScript,False,,,316988921,MDEwOlJlcG9zaXRvcnkzMTY5ODg5MjE=,domain-driven-hexagon,Sairyss/domain-driven-hexagon,https://github.com/Sairyss/domain-driven-hexagon,"Learn Domain-Driven Design, software architecture, design patterns, best practices. Code examples included",TypeScript,14592,14592,1539,5,False,False,True,False,2020-11-29T16:04:22Z,2026-04-28T15:38:02Z,2024-06-11T05:47:51Z,master,Sairyss,User,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,476
TypeScript,False,,,222544417,MDEwOlJlcG9zaXRvcnkyMjI1NDQ0MTc=,pinia,vuejs/pinia,https://github.com/vuejs/pinia,"🍍 Intuitive, type safe, light and flexible Store for Vue using the composition api with DevTools support",TypeScript,14570,14570,1183,35,False,False,True,False,2019-11-18T21:05:01Z,2026-04-28T01:02:21Z,2026-04-22T18:29:22Z,v4,vuejs,Organization,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,477
TypeScript,False,,,931892749,R_kgDON4uODQ,Figma-Context-MCP,GLips/Figma-Context-MCP,https://github.com/GLips/Figma-Context-MCP,MCP server to provide Figma layout information to AI coding agents like Cursor,TypeScript,14550,14550,1149,28,False,False,True,False,2025-02-13T02:55:06Z,2026-04-28T15:47:31Z,2026-04-26T13:45:55Z,main,GLips,User,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,478
TypeScript,False,,,35998691,MDEwOlJlcG9zaXRvcnkzNTk5ODY5MQ==,electron-builder,electron-userland/electron-builder,https://github.com/electron-userland/electron-builder,A complete solution to package and build a ready for distribution Electron app with “auto update” support out of the box,TypeScript,14537,14537,1844,109,False,False,True,False,2015-05-21T07:45:02Z,2026-04-27T17:28:24Z,2026-04-28T01:00:22Z,master,electron-userland,Organization,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,479
TypeScript,False,,,1134411737,R_kgDOQ52_2Q,json-render,vercel-labs/json-render,https://github.com/vercel-labs/json-render,The Generative UI framework,TypeScript,14511,14511,775,83,False,False,True,False,2026-01-14T17:22:39Z,2026-04-28T18:59:57Z,2026-04-27T14:56:14Z,main,vercel-labs,Organization,Apache-2.0,data\raw\candidate_repos\typescript_candidates_raw.json,480
TypeScript,False,,,1133911335,R_kgDOQ5YdJw,openwork,different-ai/openwork,https://github.com/different-ai/openwork,"An open-source alternative to Claude Cowork built for teams, powered by opencode",TypeScript,14461,14461,1393,146,False,False,True,False,2026-01-14T01:39:31Z,2026-04-28T18:54:18Z,2026-04-28T19:00:31Z,dev,different-ai,Organization,NOASSERTION,data\raw\candidate_repos\typescript_candidates_raw.json,481
TypeScript,False,,,1063641074,R_kgDOP2Xf8g,A2UI,google/A2UI,https://github.com/google/A2UI,,TypeScript,14413,14413,1118,271,False,False,True,False,2025-09-24T23:14:02Z,2026-04-28T18:46:00Z,2026-04-28T18:25:57Z,main,google,Organization,Apache-2.0,data\raw\candidate_repos\typescript_candidates_raw.json,482
