repository_full_name,language_group,target_language_share,default_branch_commit_count_in_window,closed_issue_count_in_window,quality_screen_pass,language_threshold_pass,commit_threshold_pass,closed_issue_threshold_pass,pre_sampling_eligible,pre_sampling_exclusion_reasons,manual_review_flag,manual_review_cues,manual_review_fields,id,node_id,name,full_name,html_url,description,language,stargazers_count,watchers_count,forks_count,open_issues_count,archived,fork,has_issues,private,created_at,updated_at,pushed_at,default_branch,owner_login,owner_type,license_spdx_id,source_file,source_record_index,quality_screen_status,quality_screen_intended_use,quality_screen_score,quality_screen_threshold,quality_screen_failure_reasons,quality_check_not_manual_review_flagged,quality_check_recent_maintenance,quality_check_issue_usage,quality_check_engineering_workflow,quality_recent_push_cutoff_date,quality_open_issues_threshold,quality_signal_has_tests,quality_signal_has_ci,quality_signal_has_community_health_files,quality_signal_matched_test_paths,quality_signal_matched_ci_paths,quality_signal_matched_community_health_paths,quality_tree_truncated,quality_tree_path_count,quality_signal_snapshot_file,quality_screen_error_type,quality_screen_error_message,quality_screen_error_status_code,quality_screen_error_retryable,quality_screen_error_attempts,enrichment_input_file,enrichment_input_record_index,target_language,language_stats,target_language_bytes,total_language_bytes,language_threshold,closed_issue_count_available,enrichment_status,enrichment_failure_reason,pre_sampling_screen_input_file,pre_sampling_screen_input_record_index
infinitered/ignite,TypeScript,0.9710436978115062,272,154,True,True,True,True,True,,True,boilerplate,description; topics,51452356,MDEwOlJlcG9zaXRvcnk1MTQ1MjM1Ng==,ignite,infinitered/ignite,https://github.com/infinitered/ignite,"Infinite Red's battle-tested React Native project boilerplate, along with a CLI, component/model generators, and more! 9 years of continuous development and counting.",TypeScript,19765,19765,1523,35,False,False,True,False,2016-02-10T16:06:07Z,2026-04-28T15:12:43Z,2026-03-18T18:56:15Z,master,infinitered,Organization,NOASSERTION,data\raw\candidate_repos\typescript_candidates_raw.json,330,screened,final_sample_only,3,3,,False,True,True,True,2025-01-01,5,True,True,True,boilerplate/app/components/Text.test.tsx;boilerplate/app/services/api/apiProblem.test.ts;boilerplate/app/utils/storage/storage.test.ts;boilerplate/test;boilerplate/test/i18n.test.ts;boilerplate/test/mockFile.ts;boilerplate/test/setup.ts;boilerplate/test/test-tsconfig.json;docs/boilerplate/test;docs/boilerplate/test/Test.md,.circleci/config.yml,.github/CONTRIBUTING.md;.github/ISSUE_TEMPLATE/bug_report.yml;.github/ISSUE_TEMPLATE/config.yml;.github/ISSUE_TEMPLATE/enhancement.md;.github/PULL_REQUEST_TEMPLATE.md;CODE_OF_CONDUCT.md,False,453,data\raw\repo_metadata\infinitered_ignite_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\typescript_candidates_filtered.csv,323,TypeScript,"{""EJS"":2597,""JavaScript"":19503,""TypeScript"":741119}",741119,763219,0.7,True,enriched,,data\interim\enriched_candidates\candidate_enrichment_results.csv,691
ourongxing/newsnow,TypeScript,0.9638351642683997,368,91,True,True,True,True,True,,False,,,861790708,R_kgDOM13h9A,newsnow,ourongxing/newsnow,https://github.com/ourongxing/newsnow,Elegant reading of real-time and hottest news,TypeScript,19725,19725,5587,142,False,False,True,False,2024-09-23T14:16:12Z,2026-04-28T18:15:29Z,2026-02-27T14:03:37Z,main,ourongxing,User,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,331,screened,final_sample_only,4,3,,True,True,True,True,2025-01-01,5,True,True,True,server/utils/date.test.ts;test;test/common.test.ts,.github/workflows/docker.yml;.github/workflows/release.yml,CONTRIBUTING.md,False,256,data\raw\repo_metadata\ourongxing_newsnow_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\typescript_candidates_filtered.csv,324,TypeScript,"{""CSS"":2740,""Dockerfile"":311,""HTML"":2774,""JavaScript"":1187,""TypeScript"":186878}",186878,193890,0.7,True,enriched,,data\interim\enriched_candidates\candidate_enrichment_results.csv,692
apollographql/apollo-client,TypeScript,0.9940333712956955,1185,603,True,True,True,True,True,,False,,,52630616,MDEwOlJlcG9zaXRvcnk1MjYzMDYxNg==,apollo-client,apollographql/apollo-client,https://github.com/apollographql/apollo-client,"The industry-leading GraphQL client for TypeScript, JavaScript, React, Vue, Angular, and more. Apollo Client delivers powerful caching, intuitive APIs, and comprehensive developer tools to accelerate your app development.",TypeScript,19712,19712,2700,420,False,False,True,False,2016-02-26T20:25:00Z,2026-04-28T13:39:25Z,2026-04-28T18:13:02Z,main,apollographql,Organization,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,332,screened,final_sample_only,4,3,,True,True,True,True,2025-01-01,5,True,True,True,eslint-local-rules/forbid-act-in-disabled-act-environment.test.ts;eslint-local-rules/import-from-export.test.ts;eslint-local-rules/require-disable-act-environment.test.ts;eslint-local-rules/require-using-disposable.test.ts;integration-tests/browser-esm/tests;integration-tests/browser-esm/tests/playwright;integration-tests/browser-esm/tests/playwright/jsdeliver-esm.test.ts;integration-tests/browser-esm/tests/playwright/jspm-prepared.test.ts;integration-tests/browser-esm/tests/playwright/unpkg-unmangled.test.ts;integration-tests/cra5/tests,.circleci/config.yml;.github/workflows/api-extractor.yml;.github/workflows/arethetypeswrong.yml;.github/workflows/change-prerelease-tag.yml;.github/workflows/cleanup-checks.mjs;.github/workflows/cleanup-checks.yml;.github/workflows/close-stale-issues.yml;.github/workflows/compare-build-output.yml;.github/workflows/copilot-setup-steps.yml;.github/workflows/devtools-errorcodes.yml,.github/ISSUE_TEMPLATE/bug.yml;.github/ISSUE_TEMPLATE/feature-request.md;.github/ISSUE_TEMPLATE/question-discussion.md;.github/PULL_REQUEST_TEMPLATE.md;CONTRIBUTING.md,False,1204,data\raw\repo_metadata\apollographql_apollo_client_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\typescript_candidates_filtered.csv,325,TypeScript,"{""HTML"":7392,""JavaScript"":35927,""Shell"":3073,""TypeScript"":7728853}",7728853,7775245,0.7,True,enriched,,data\interim\enriched_candidates\candidate_enrichment_results.csv,693
kortix-ai/suna,TypeScript,0.8628160890953979,5052,1098,True,True,True,True,True,,False,,,868173144,R_kgDOM79FWA,suna,kortix-ai/suna,https://github.com/kortix-ai/suna,The Autonomous Company Operating System,TypeScript,19677,19677,3406,14,False,False,True,False,2024-10-05T17:01:01Z,2026-04-28T18:10:03Z,2026-04-28T16:03:32Z,main,kortix-ai,Organization,NOASSERTION,data\raw\candidate_repos\typescript_candidates_raw.json,333,screened,final_sample_only,4,3,,True,True,True,True,2025-01-01,5,True,True,True,apps/api/src/__tests__;apps/api/src/__tests__/billing;apps/api/src/__tests__/billing/account-deletion.test.ts;apps/api/src/__tests__/billing/checkout-provision.test.ts;apps/api/src/__tests__/billing/credits.test.ts;apps/api/src/__tests__/billing/customers-repository.test.ts;apps/api/src/__tests__/billing/mocks.ts;apps/api/src/__tests__/billing/subscriptions.test.ts;apps/api/src/__tests__/billing/webhooks.test.ts;apps/api/src/__tests__/billing/yearly-rotation.test.ts,.github/workflows/deploy-dev.yml;.github/workflows/release.yml;.github/workflows/snapshot-build.yml;.github/workflows/trigger-staging-qa.yml,CONTRIBUTING.md,False,3879,data\raw\repo_metadata\kortix_ai_suna_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\typescript_candidates_filtered.csv,326,TypeScript,"{""C"":102,""CSS"":82327,""Dockerfile"":31922,""HTML"":592646,""JavaScript"":1421317,""Kotlin"":4476,""MDX"":75,""PLpgSQL"":17473,""Python"":320282,""Ruby"":2521,""Shell"":348650,""Swift"":2275,""TeX"":2900,""TypeScript"":17780159}",17780159,20607125,0.7,True,enriched,,data\interim\enriched_candidates\candidate_enrichment_results.csv,694
humanlayer/12-factor-agents,TypeScript,0.8021265325340915,273,5,True,True,True,True,True,,False,,,957658915,R_kgDOORS3Iw,12-factor-agents,humanlayer/12-factor-agents,https://github.com/humanlayer/12-factor-agents,What are the principles we can use to build LLM-powered software that is actually good enough to put in the hands of production customers?,TypeScript,19548,19548,1480,18,False,False,True,False,2025-03-30T22:10:39Z,2026-04-28T18:38:23Z,2025-09-21T14:37:40Z,main,humanlayer,Organization,NOASSERTION,data\raw\candidate_repos\typescript_candidates_raw.json,334,screened,final_sample_only,4,3,,True,True,True,True,2025-01-01,5,True,False,False,packages/walkthroughgen/test;packages/walkthroughgen/test/e2e;packages/walkthroughgen/test/e2e/test-e2e.ts;packages/walkthroughgen/test/utils;packages/walkthroughgen/test/utils/console-mock.ts;packages/walkthroughgen/test/utils/temp-dir.ts,,,False,596,data\raw\repo_metadata\humanlayer_12_factor_agents_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\typescript_candidates_filtered.csv,327,TypeScript,"{""JavaScript"":214,""Jupyter Notebook"":49390,""Makefile"":468,""Python"":33091,""Shell"":4248,""TypeScript"":354341}",354341,441752,0.7,True,enriched,,data\interim\enriched_candidates\candidate_enrichment_results.csv,695
whyour/qinglong,TypeScript,0.8757069988983135,301,462,True,True,True,True,True,,False,,,347404990,MDEwOlJlcG9zaXRvcnkzNDc0MDQ5OTA=,qinglong,whyour/qinglong,https://github.com/whyour/qinglong,"支持 Python3、JavaScript、Shell、Typescript 的定时任务管理平台（Timed task management platform supporting Python3, JavaScript, Shell, Typescript）",TypeScript,19531,19531,3244,137,False,False,True,False,2021-03-13T15:21:04Z,2026-04-28T12:23:03Z,2026-04-25T08:01:42Z,develop,whyour,User,Apache-2.0,data\raw\candidate_repos\typescript_candidates_raw.json,335,screened,final_sample_only,4,3,,True,True,True,True,2025-01-01,5,False,True,True,,.github/workflows/build-docker-image.yml,.github/ISSUE_TEMPLATE/bug_report.yml;.github/ISSUE_TEMPLATE/config.yml;.github/ISSUE_TEMPLATE/feature_request.yml;.github/PULL_REQUEST_TEMPLATE.md;SECURITY.md,False,277,data\raw\repo_metadata\whyour_qinglong_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\typescript_candidates_filtered.csv,328,TypeScript,"{""Dockerfile"":5190,""JavaScript"":6971,""Less"":20896,""Python"":11649,""Shell"":54689,""TypeScript"":700288}",700288,799683,0.7,True,enriched,,data\interim\enriched_candidates\candidate_enrichment_results.csv,696
rrweb-io/rrweb,TypeScript,0.8860338974610105,101,30,True,True,True,True,True,,False,,,151843254,MDEwOlJlcG9zaXRvcnkxNTE4NDMyNTQ=,rrweb,rrweb-io/rrweb,https://github.com/rrweb-io/rrweb,record and replay the web,TypeScript,19502,19502,1655,403,False,False,True,False,2018-10-06T13:35:55Z,2026-04-28T14:24:42Z,2026-03-19T16:46:05Z,master,rrweb-io,Organization,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,336,screened,final_sample_only,4,3,,True,True,True,True,2025-01-01,5,True,True,True,packages/all/test;packages/all/test/__snapshots__;packages/all/test/__snapshots__/cross-origin-iframe-packer.test.ts.snap;packages/all/test/cross-origin-iframe-packer.test.ts;packages/all/test/html;packages/all/test/html/blank.html;packages/all/test/utils.ts;packages/packer/test;packages/packer/test/__snapshots__;packages/packer/test/__snapshots__/packer.test.ts.snap,.github/workflows/ci-cd.yml;.github/workflows/eslint-check.yml;.github/workflows/pr-checks-privileged.yml;.github/workflows/release.yml;.github/workflows/style-check.yml,.github/ISSUE_TEMPLATE/bug_report.yml;.github/ISSUE_TEMPLATE/feature_request.yml;CODE_OF_CONDUCT.md;CONTRIBUTING.md;SECURITY.md,False,831,data\raw\repo_metadata\rrweb_io_rrweb_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\typescript_candidates_filtered.csv,329,TypeScript,"{""CSS"":3575,""HTML"":64758,""JavaScript"":72512,""Shell"":395,""Svelte"":23529,""TypeScript"":1281003}",1281003,1445772,0.7,True,enriched,,data\interim\enriched_candidates\candidate_enrichment_results.csv,697
birobirobiro/awesome-shadcn-ui,TypeScript,0.9504334230070589,510,45,True,True,True,True,True,,True,awesome,description; full_name; name; topics,753271457,R_kgDOLOYCoQ,awesome-shadcn-ui,birobirobiro/awesome-shadcn-ui,https://github.com/birobirobiro/awesome-shadcn-ui,A curated list of awesome things related to shadcn/ui.,TypeScript,19426,19426,1181,6,False,False,True,False,2024-02-05T19:48:57Z,2026-04-28T15:17:25Z,2026-04-27T01:03:03Z,main,birobirobiro,User,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,337,screened,final_sample_only,3,3,,False,True,True,True,2025-01-01,5,False,True,True,,.github/workflows/add-dates.yml;.github/workflows/format-readme.yml;.github/workflows/link-check.yml,.github/pull_request_template.md,False,171,data\raw\repo_metadata\birobirobiro_awesome_shadcn_ui_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\typescript_candidates_filtered.csv,330,TypeScript,"{""CSS"":10006,""JavaScript"":11551,""TypeScript"":413353}",413353,434910,0.7,True,enriched,,data\interim\enriched_candidates\candidate_enrichment_results.csv,698
slopus/happy,TypeScript,0.9520449513676443,1413,67,True,True,True,True,True,,False,,,1021895365,R_kgDOPOjixQ,happy,slopus/happy,https://github.com/slopus/happy,"Mobile and Web client for Codex and Claude Code, with realtime voice, encryption and fully featured",TypeScript,19369,19369,1603,643,False,False,True,False,2025-07-18T05:53:18Z,2026-04-28T18:06:36Z,2026-04-28T04:57:27Z,main,slopus,Organization,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,338,screened,final_sample_only,4,3,,True,True,True,True,2025-01-01,5,True,True,True,packages/codium/sources/theme/__tests__;packages/codium/sources/theme/__tests__/codex-snapshots.json;packages/codium/sources/theme/__tests__/codex-themes.json;packages/codium/sources/theme/__tests__/derive.test.ts;packages/happy-agent/src/api.test.ts;packages/happy-agent/src/auth.test.ts;packages/happy-agent/src/cli-smoke.test.ts;packages/happy-agent/src/config.test.ts;packages/happy-agent/src/credentials.test.ts;packages/happy-agent/src/encryption.test.ts,.github/workflows/cli-smoke-test.yml;.github/workflows/typecheck.yml,docs/CONTRIBUTING.md,False,2094,data\raw\repo_metadata\slopus_happy_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\typescript_candidates_filtered.csv,331,TypeScript,"{""CSS"":74927,""Dockerfile"":2109,""Go"":71,""HTML"":9075,""JavaScript"":186930,""PLpgSQL"":747,""Rust"":670,""Shell"":17319,""TypeScript"":5794018}",5794018,6085866,0.7,True,enriched,,data\interim\enriched_candidates\candidate_enrichment_results.csv,699
github/docs,TypeScript,0.9785845190920686,12782,1728,True,True,True,True,True,,False,,,189621607,MDEwOlJlcG9zaXRvcnkxODk2MjE2MDc=,docs,github/docs,https://github.com/github/docs,The open-source repo for docs.github.com,TypeScript,19357,19357,66868,190,False,False,True,False,2019-05-31T15:57:39Z,2026-04-28T18:02:06Z,2026-04-28T18:01:51Z,main,github,Organization,CC-BY-4.0,data\raw\candidate_repos\typescript_candidates_raw.json,339,screened,final_sample_only,4,3,,True,True,True,True,2025-01-01,5,True,True,True,src/archives/tests;src/archives/tests/deprecated-enterprise-versions.ts;src/article-api/tests;src/article-api/tests/article-body.ts;src/article-api/tests/audit-logs-transformer.ts;src/article-api/tests/bespoke-landing-transformer.ts;src/article-api/tests/category-landing-transformer.ts;src/article-api/tests/codeql-cli-transformer.ts;src/article-api/tests/discovery-landing-transformer.ts;src/article-api/tests/get-link-data.ts,.github/workflows/all-documents.yml;.github/workflows/article-api-docs.yml;.github/workflows/auto-add-ready-for-doc-review.yml;.github/workflows/auto-close-dependencies.yml;.github/workflows/benchmark-pages.yml;.github/workflows/changelog-prompt.yml;.github/workflows/check-for-spammy-issues.yml;.github/workflows/close-bad-repo-sync-prs.yml;.github/workflows/close-on-invalid-label.yaml;.github/workflows/codeql.yml,.github/CODE_OF_CONDUCT.md;.github/CONTRIBUTING.md;.github/ISSUE_TEMPLATE/config.yml;.github/ISSUE_TEMPLATE/improve-existing-docs.yaml;.github/ISSUE_TEMPLATE/improve-the-site.yml;.github/ISSUE_TEMPLATE/partner-contributed-documentation.yml;.github/PULL_REQUEST_TEMPLATE.md;data/reusables/organizations/security.md;data/reusables/user-settings/security.md,False,13876,data\raw\repo_metadata\github_docs_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\typescript_candidates_filtered.csv,332,TypeScript,"{""Dockerfile"":6856,""HTML"":4534,""JavaScript"":6860,""SCSS"":64549,""Shell"":13360,""TypeScript"":4394004}",4394004,4490163,0.7,True,enriched,,data\interim\enriched_candidates\candidate_enrichment_results.csv,700
wulkano/Kap,TypeScript,0.6669322232243657,1,12,True,False,False,True,False,language_threshold_failed;commit_threshold_failed,False,,,65411043,MDEwOlJlcG9zaXRvcnk2NTQxMTA0Mw==,Kap,wulkano/Kap,https://github.com/wulkano/Kap,An open-source screen recorder built with web technology,TypeScript,19198,19198,874,253,False,False,True,False,2016-08-10T19:37:08Z,2026-04-28T14:45:40Z,2024-11-12T15:32:40Z,main,wulkano,Organization,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,341,screened,final_sample_only,3,3,,True,False,True,True,2025-01-01,5,True,True,True,test;test/convert.ts;test/fixtures;test/fixtures/corrupt.mp4;test/fixtures/incomplete.mp4;test/fixtures/input.mp4;test/fixtures/input@2x.mp4;test/helpers;test/helpers/assertions.ts;test/helpers/mocks.ts,.circleci/config.yml,CODE_OF_CONDUCT.md;contributing.md,False,415,data\raw\repo_metadata\wulkano_kap_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\typescript_candidates_filtered.csv,333,TypeScript,"{""JavaScript"":161377,""TypeScript"":323140}",323140,484517,0.7,True,enriched,,data\interim\enriched_candidates\candidate_enrichment_results.csv,701
tensorflow/tfjs,TypeScript,0.8016021831284984,37,178,True,True,False,True,False,commit_threshold_failed,False,,,123870315,MDEwOlJlcG9zaXRvcnkxMjM4NzAzMTU=,tfjs,tensorflow/tfjs,https://github.com/tensorflow/tfjs,A WebGL accelerated JavaScript library for training and deploying ML models.,TypeScript,19115,19115,2021,675,False,False,True,False,2018-03-05T05:41:02Z,2026-04-27T15:17:59Z,2026-04-17T01:37:04Z,master,tensorflow,Organization,Apache-2.0,data\raw\candidate_repos\typescript_candidates_raw.json,342,screened,final_sample_only,4,3,,True,True,True,True,2025-01-01,5,True,True,True,e2e;e2e/.npmignore;e2e/.npmrc;e2e/README.md;e2e/benchmarks;e2e/benchmarks/SpecRunner.html;e2e/benchmarks/benchmark_util.js;e2e/benchmarks/benchmark_util_test.js;e2e/benchmarks/browserstack-benchmark;e2e/benchmarks/browserstack-benchmark/README.md,.github/workflows/deploy-benchmark-preview.yml;.github/workflows/deploy-benchmark-prod.yml;.github/workflows/stale.yaml;.github/workflows/tfjs-ci.yml;.github/workflows/tfjs-nightly-release-and-publish-test.yml;.github/workflows/tfjs-release-branch-publish-test.yml,.github/ISSUE_TEMPLATE/00-bug-issue.md;.github/ISSUE_TEMPLATE/10-build-installation-issue.md;.github/ISSUE_TEMPLATE/20-feature-request.md;.github/ISSUE_TEMPLATE/30-other-issues.md;CONTRIBUTING.md;tfjs-vis/CONTRIBUTING.md,False,3847,data\raw\repo_metadata\tensorflow_tfjs_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\typescript_candidates_filtered.csv,334,TypeScript,"{""Batchfile"":2181,""C"":1149,""C++"":654020,""CSS"":27140,""Dockerfile"":1819,""HTML"":133719,""Java"":4081,""JavaScript"":1235769,""Objective-C"":5247,""Python"":543733,""Ruby"":1981,""Shell"":72303,""Starlark"":193248,""TypeScript"":11621703}",11621703,14498093,0.7,True,enriched,,data\interim\enriched_candidates\candidate_enrichment_results.csv,702
reduxjs/reselect,TypeScript,0.7978297454480531,161,16,True,True,True,True,True,,False,,,38366638,MDEwOlJlcG9zaXRvcnkzODM2NjYzOA==,reselect,reduxjs/reselect,https://github.com/reduxjs/reselect,Selector library for Redux,TypeScript,19040,19040,659,45,False,False,True,False,2015-07-01T11:06:45Z,2026-04-27T20:03:14Z,2025-09-26T14:41:25Z,master,reduxjs,Organization,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,344,screened,final_sample_only,4,3,,True,True,True,True,2025-01-01,5,True,True,False,docs/examples/FAQ/howToTest.test.ts;test;test/autotrackMemoize.spec.ts;test/benchmarks;test/benchmarks/orderOfExecution.bench.ts;test/benchmarks/reselect.bench.ts;test/benchmarks/resultEqualityCheck.bench.ts;test/benchmarks/weakMapMemoize.bench.ts;test/computationComparisons.spec.tsx;test/createSelector.withTypes.test.ts,.github/workflows/build-and-test-types.yml;.github/workflows/publish.yml,,False,189,data\raw\repo_metadata\reduxjs_reselect_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\typescript_candidates_filtered.csv,335,TypeScript,"{""CSS"":6919,""JavaScript"":1608,""MDX"":113767,""TypeScript"":482612}",482612,604906,0.7,True,enriched,,data\interim\enriched_candidates\candidate_enrichment_results.csv,703
catppuccin/catppuccin,TypeScript,1.0,431,147,True,True,True,True,True,,False,,,425134686,R_kgDOGVcKXg,catppuccin,catppuccin/catppuccin,https://github.com/catppuccin/catppuccin,😸 Soothing pastel theme for the high-spirited!,TypeScript,19035,19035,349,97,False,False,True,False,2021-11-06T02:11:59Z,2026-04-28T16:38:18Z,2026-04-05T15:42:52Z,main,catppuccin,Organization,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,345,screened,final_sample_only,4,3,,True,True,True,True,2025-01-01,5,False,True,True,,.github/workflows/generate.yml;.github/workflows/website.yml,.github/ISSUE_TEMPLATE/config.yml;.github/ISSUE_TEMPLATE/org-wide-issue.yml;.github/ISSUE_TEMPLATE/port-review.yml;CONTRIBUTING.md,False,350,data\raw\repo_metadata\catppuccin_catppuccin_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\typescript_candidates_filtered.csv,336,TypeScript,"{""TypeScript"":9295}",9295,9295,0.7,True,enriched,,data\interim\enriched_candidates\candidate_enrichment_results.csv,704
